,ctime,title,brief,content
189,2021-01-20 17:34:16,无锡交付新建商品房新规：装修控制在2000元/平米以下,【无锡交付新建商品房新规：装修控制在2000元/平米以下】财联社1月20日讯，1月19日，江苏无锡市住建局发布《关于完善我市市区新建成品住房装修工作的通知》，要求新建成品住房装修价格控制在1500-2000元/平方米。,【无锡交付新建商品房新规：装修控制在2000元/平米以下】财联社1月20日讯，1月19日，江苏无锡市住建局发布《关于完善我市市区新建成品住房装修工作的通知》，要求新建成品住房装修价格控制在1500-2000元/平方米。
190,2021-01-20 17:32:50,方正证券：计提2亿元信用减值损失 将减少年度净利1.71亿元,【方正证券：计提2亿元信用减值损失 将减少年度净利1.71亿元】财联社1月20日讯，方正证券公告，经公司及公司全资子公司方正香港金控对2020年12月31日存在减值迹象的资产（范围包括其他债权投资、融出资金等）进行减值测试后，确认信用减值损失共计2.02亿元，将减少公司2020年度合并报表净利润1.71亿元。,【方正证券：计提2亿元信用减值损失 将减少年度净利1.71亿元】财联社1月20日讯，方正证券公告，经公司及公司全资子公司方正香港金控对2020年12月31日存在减值迹象的资产（范围包括其他债权投资、融出资金等）进行减值测试后，确认信用减值损失共计2.02亿元，将减少公司2020年度合并报表净利润1.71亿元。
191,2021-01-20 17:31:26,南下资金今日净流入202.88亿港元 美团、腾讯控股净买入居前,【南下资金今日净流入202.88亿港元 美团、腾讯控股净买入居前】财联社1月20日讯，南下资金今日净流入202.88亿港元。港股通（沪）方面，美团、腾讯控股净买入居前，分别获净买入10.51亿港元、8.91亿港元。港股通（深）方面，腾讯控股、小米集团－Ｗ净买入居前，分别获净买入30.23亿港元、12.54亿港元。,【南下资金今日净流入202.88亿港元 美团、腾讯控股净买入居前】财联社1月20日讯，南下资金今日净流入202.88亿港元。港股通（沪）方面，美团、腾讯控股净买入居前，分别获净买入10.51亿港元、8.91亿港元。港股通（深）方面，腾讯控股、小米集团－Ｗ净买入居前，分别获净买入30.23亿港元、12.54亿港元。
192,2021-01-20 17:30:35,北上资金净流入33.94亿 招商银行净买入5.63亿,【北上资金净流入33.94亿 招商银行净买入5.63亿】财联社1月20日讯，北上资金今日净流入33.94亿。招商银行净买入5.63亿，爱尔眼科净买入4.75亿，京东方Ａ净买入4.15亿，宁德时代净买入4.02亿。,【北上资金净流入33.94亿 招商银行净买入5.63亿】财联社1月20日讯，北上资金今日净流入33.94亿。招商银行净买入5.63亿，爱尔眼科净买入4.75亿，京东方Ａ净买入4.15亿，宁德时代净买入4.02亿。
193,2021-01-20 17:27:47,科伦药业：拟以5000万-1亿元回购股份,【科伦药业：拟以5000万-1亿元回购股份】财联社1月20日讯，科伦药业公告，拟以5000万-1亿元回购股份，用于实施员工持股计划或股权激励，本次回购股份的价格为不超过人民币24元/股。,【科伦药业：拟以5000万-1亿元回购股份】财联社1月20日讯，科伦药业公告，拟以5000万-1亿元回购股份，用于实施员工持股计划或股权激励，本次回购股份的价格为不超过人民币24元/股。
194,2021-01-20 17:27:40,华夏幸福：拟对”16华夏债“公司债券回售办理转售,【华夏幸福：拟对”16华夏债“公司债券回售办理转售】财联社1月20日讯，华夏幸福公告，“16华夏债”的回售有效申报金额为14.9亿元人民币，将于1月20日至2月23日办理上述回售债券的转售。,【华夏幸福：拟对”16华夏债“公司债券回售办理转售】财联社1月20日讯，华夏幸福公告，“16华夏债”的回售有效申报金额为14.9亿元人民币，将于1月20日至2月23日办理上述回售债券的转售。
195,2021-01-20 17:26:59,上海新阳业绩预告：2020年净利预增24%-38%,【上海新阳业绩预告：2020年净利预增24%-38%】《科创板日报》20日讯，上海新阳公告，预计2020年净利润为2.6亿-2.9亿元，同比增长23.62%-37.89%。报告期内，公司营业收入和净利润持续稳步增长。主要原因是公司晶圆制造和先进封装用电镀液及清洗液系列产品销售同比实现了大幅度增长。,【上海新阳业绩预告：2020年净利预增24%-38%】《科创板日报》20日讯，上海新阳公告，预计2020年净利润为2.6亿-2.9亿元，同比增长23.62%-37.89%。报告期内，公司营业收入和净利润持续稳步增长。主要原因是公司晶圆制造和先进封装用电镀液及清洗液系列产品销售同比实现了大幅度增长。
196,2021-01-20 17:25:59,黄山旅游：控股股东10%国有股权拟无偿划转以充实社保基金,【黄山旅游：控股股东10%国有股权拟无偿划转以充实社保基金】财联社1月20日讯，黄山旅游公告，实际控制人黄山市国资委持有的控股股东集团公司10%国有股权，拟无偿划转至安徽省财政厅持有，用以充实社保基金。,【黄山旅游：控股股东10%国有股权拟无偿划转以充实社保基金】财联社1月20日讯，黄山旅游公告，实际控制人黄山市国资委持有的控股股东集团公司10%国有股权，拟无偿划转至安徽省财政厅持有，用以充实社保基金。
197,2021-01-20 17:25:38,【电报解读】返乡新规或将催生数百亿新冠检测市场需求，这家公司已具备核酸、抗体和抗原试剂三类产品组合,返乡新规或将催生数百亿新冠检测市场需求，这家公司已具备核酸、抗体和抗原试剂三类产品组合。,返乡新规或将催生数百亿新冠检测市场需求，这家公司已具备核酸、抗体和抗原试剂三类产品组合。
198,2021-01-20 17:23:04,重庆燃气业绩快报：2020年度净利同比增长4.32%,【重庆燃气业绩快报：2020年度净利同比增长4.32%】财联社1月20日讯，重庆燃气发布业绩快报，2020年净利润4亿元，同比增长4.32%；营业收入68亿元，同比减少2.45%；基本每股收益0.27元，同比增长3.85%。,【重庆燃气业绩快报：2020年度净利同比增长4.32%】财联社1月20日讯，重庆燃气发布业绩快报，2020年净利润4亿元，同比增长4.32%；营业收入68亿元，同比减少2.45%；基本每股收益0.27元，同比增长3.85%。
199,2021-01-20 17:22:19,,财联社1月20日讯，百世集团美股盘前涨超30%，据媒体援引知情人士透露，百世集团在战略评估中考虑出售企业的选项。,财联社1月20日讯，百世集团美股盘前涨超30%，据媒体援引知情人士透露，百世集团在战略评估中考虑出售企业的选项。
200,2021-01-20 17:22:00,北京大兴区所有小区（村）要严格落实测温、查证、验码、登记等措施,【北京大兴区所有小区（村）要严格落实测温、查证、验码、登记等措施】财联社1月20日讯，今天下午，在北京市新型冠状病毒肺炎疫情防控工作第215场新闻发布会上，北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建介绍，对大兴区天宫院街道实施全域管控，病例所在及周边小区严格封控，不进不出，所有隔离观察人员都要足不出户。辖区内所有公共场所和健身场所全部关停。近14日以来到访过重点区域的人员全部居家观察。大兴区所有小区（村）要严格落实测温、查证、验码、登记等措施，所有公共场所实行预约，严格限流。倡导采取远程和居家办公。,【北京大兴区所有小区（村）要严格落实测温、查证、验码、登记等措施】财联社1月20日讯，今天下午，在北京市新型冠状病毒肺炎疫情防控工作第215场新闻发布会上，北京市委宣传部副部长、市政府新闻办主任、市政府新闻发言人徐和建介绍，对大兴区天宫院街道实施全域管控，病例所在及周边小区严格封控，不进不出，所有隔离观察人员都要足不出户。辖区内所有公共场所和健身场所全部关停。近14日以来到访过重点区域的人员全部居家观察。大兴区所有小区（村）要严格落实测温、查证、验码、登记等措施，所有公共场所实行预约，严格限流。倡导采取远程和居家办公。
201,2021-01-20 17:20:18,金达威业绩预告：2020年度净利润同比增长100%-140%,【金达威业绩预告：2020年度净利润同比增长100%-140%】财联社1月20日讯，金达威公告，公司预计2020年度实现归属于上市公司股东的净利润为9亿元-10.8亿元，同比增长100%-140%。辅酶Q10产品价格上涨，同时单位成本下降；2、营养保健食品销量和利润贡献增加；3、预计本报告期商誉减值同比上年减少。,【金达威业绩预告：2020年度净利润同比增长100%-140%】财联社1月20日讯，金达威公告，公司预计2020年度实现归属于上市公司股东的净利润为9亿元-10.8亿元，同比增长100%-140%。辅酶Q10产品价格上涨，同时单位成本下降；2、营养保健食品销量和利润贡献增加；3、预计本报告期商誉减值同比上年减少。
202,2021-01-20 17:20:18,北京大兴天宫院街道融汇社区升为高风险,【北京大兴天宫院街道融汇社区升为高风险】财联社1月20日讯，北京疫情防控工作发布会介绍，1月20日起，北京大兴区天宫院街道融汇社区升为高风险。,【北京大兴天宫院街道融汇社区升为高风险】财联社1月20日讯，北京疫情防控工作发布会介绍，1月20日起，北京大兴区天宫院街道融汇社区升为高风险。
